order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD066698,ID1879021163,2019-02-11,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1), ('Universe Note', 1), ('pearTV', 2)]",20475,77.93,-37.81588370000001,144.9823994,0,20552.93,Summer,False,1.1695,None,True
ORD410128,ID0589487252,2019-01-23,Thompson,"[('Toshika 750', 2), ('pearTV', 2), ('Olivia x460', 2), ('Lucent 330S', 2)]",26170,60.28,-37.8200537,144.95831030000005,5,24921.78,Summer,False,1.0017,poor very poor,False
ORD267451,ID4655129043,2019-09-05,Thompson,"[('Alcon 10', 1), ('Olivia x460', 2)]",11400,72.52,-37.8094869,144.9482517,10,10332.52,Spring,False,1.8603,rightly priced. great phone for daily use.,True
ORD490800,ID6167441047,2019-01-07,Nickolson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,75.97,-37.8112673,144.9617174,15,5804.97,Spring,False,1.0677,good 'ol universes it's great except the fact you can't be on the internet and while using the phone any lines :(,True
ORD200245,ID0207141375,2019-04-26,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 1), ('pearTV', 1), ('iStream', 2)]",9490,53.55,-37.8241184,144.9534812,10,14467.92,Autumn,False,1.3932,broken phone. the phone is broken and will not read any sd cards.,False
ORD219645,ID0241807400,2019-09-24,Bakers,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125,100.64,-37.8122321,144.9898339,0,19225.64,Spring,True,0.536,five stars easy to use,True
ORD260638,ID0575397932,2019-07-25,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2)]",13000,78.18,-37.8212852,144.98350969999996,5,12428.18,Winter,False,1.2634,great purchase the phone came directly from verizon and it was shipped rather quickly. the battery life and overall condition is really great for a refurbished phone.,True
ORD079525,ID0702378614,2019-07-18,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Thunder line', 2), ('Olivia x460', 2)]",17985,75.95,-37.8055154,144.9434756,15,15363.2,Winter,True,0.8572,great phone for the price really awesome phone with great camera and slick design. only big issue i have with it is the lack of audio jack,True
ORD208316,ID0224738431,2019-04-13,Bakers,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310,76.88,-37.8068758,144.9889895,0,3386.88,Autumn,False,0.6497,"great phone for the price. great phone for the price, really worth it.",True
ORD351976,ID2457712050,2019-12-19,Bakers,"[('Thunder line', 1), ('Toshika 750', 1), ('Candle Inferno', 1)]",6930,82.98,-37.8049791,144.97746709999996,15,5973.48,Summer,False,0.8919,"my husband loves this phone, exactly what he was ... my husband loves this phone, exactly what he was looking for. he’s a dairy farmer and this phone has been quite durable for him.",True
ORD100005,ID0294619843,2019-12-15,Nickolson,"[('Lucent 330S', 2), ('iStream', 1), ('Candle Inferno', 1)]",3040,71.73,-37.8194102,144.9619622,0,3111.73,Summer,False,0.8231,i had the original candle and just decided to upgrade. it ​is a very functional and easy to use.,True
ORD190499,ID5563404256,2019-01-28,Bakers,"[('pearTV', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",17530,98.85,-37.8173291,145.00880869999997,5,16752.35,autumn,True,1.4463,gooooood good smartphone,True
ORD249796,ID0634783945,2019-08-20,Thompson,"[('Olivia x460', 1), ('iStream', 1), ('Alcon 10', 1)]",10325,76.77,-37.81250429999999,144.93746330000005,15,8853.02,Winter,True,0.8984,fast shipment it came fast. happy with the phone but may be changing from t-mobile to at&t. so be sure you will be able to unlock it if need be.,True
ORD012213,ID6167441058,2019-10-01,Nickolson,"[('Toshika 750', 2), ('iStream', 1)]",8790,61.65,-37.8132329,144.9626233,15,7533.15,Spring,False,0.8529,"purchased unlocked, phone is not unlocked. hello, i sent this phone overseas only to find that it was not unlocked. i have to pay to unlock it now.",False
ORD498146,ID5402876196,2019-02-12,Nickolson,"[('pearTV', 1), ('Thunder line', 2), ('iAssist Line', 1)]",12895,75.81,-37.8209323,144.97666930000003,10,11681.31,Summer,True,0.6779,"good phone bad experience i bought this phone in july 18 and only lasted a november 22, the phone turned off and never turn back on again. xiaomi do not back up his product ( sold for third party companys ) or digico website. mobile international llc didn't offer any help either. try to buying from other company they only give you 30 days warranty.",False
ORD471356,ID0250933642,2019-08-08,Bakers,"[('Thunder line', 1), ('Toshika 750', 2)]",10820,73.04,145.0017336,-37.826093,25,8188.04,Winter,False,1.8809,good life that's good product for me.,True
ORD027111,ID3555788038,2019-08-15,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 1)]",2455,76.96,-37.8074228,144.9402455,15,2163.71,Winter,True,0.8377,five stars great phone,False
ORD111160,ID1463620700,2019-01-11,Bakers,"[('iAssist Line', 1), ('Alcon 10', 1), ('Candle Inferno', 2), ('Universe Note', 1)]",15485,73.5,-37.8182189,144.99585430000005,5,14784.25,Summer,False,0.917,five stars my phone was in perfect condition i'm very much satisfied.,True
ORD376672,ID0145220183,2019-01-23,Nickolson,"[('iAssist Line', 2), ('iStream', 1), ('pearTV', 2), ('Olivia x460', 2)]",19670,73.68,-37.81731170000001,144.95843019999995,10,17776.68,Summer,False,0.9883,great great phone at a great price,True
ORD001987,ID0591259268,2019-04-16,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('Universe Note', 2)]",11015,66.31,-37.8237514,144.9552956,0,11081.31,Autumn,False,1.3787,"purchased this for my nephew for christmas. after reading reviews, i think this will be a good device for reading books and listening to music.",True
ORD151428,ID2421601617,2019-10-09,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 2)]",2880,93.77,-37.8255966,144.9532132,15,2541.77,Spring,True,1.5367,universe a10 is just simply not worth it the volume and the speaker was deal the zoom on the camera is horrible,False
ORD289756,ID1445498786,2019-03-27,Bakers,"[('pearTV', 2), ('Universe Note', 1), ('Alcon 10', 2)]",33970,66.44,-37.817085,144.9850821,15,28940.94,Autumn,False,1.1914,awesome product more than expected,True
ORD185168,ID4909776703,2019-05-21,Bakers,"[('pearTV', 2), ('Alcon 10', 2), ('Olivia x460', 2)]",32970,83.85,-37.8233335,144.99988090000005,10,29756.85,Autumn,True,1.5399,"great budget phone!! watch review on youtube @ c butler, amazing value and excellent cameras!!",True
ORD462808,ID3832253555,2019-09-14,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 1)]",10185,82.2,-37.7992427,144.983011,5,3364.45,Spring,False,1.6088,great father day gift this year bought for my dad. loves it! not super tech savvy but likes playing on it and learning about it,True
ORD465665,ID0372998848,2019-10-21,Bakers,"[('Toshika 750', 1), ('iStream', 1), ('pearTV', 1)]",15410,98.29,-37.80922460000001,144.9876645,10,13967.29,Spring,True,0.6711,would buy from again looks and works great!,True
ORD414309,ID0571731080,2019-11-17,Thompson,"[('pearTV', 1), ('iStream', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",25590,105.26,-37.823966,144.9437262,10,23136.26,summer,True,1.291,"nice phone. i love the phone. it’s actually my first smartphone. it’s taking a while to get used to it. what sucks is 2 days after i got it, it dropped 50 bucks in price. oh, well. glad i got the 64 gb. buy it while it’s on sell!",True
ORD126469,ID3281123487,2019-03-26,Thompson,"[('Lucent 330S', 2), ('pearTV', 1), ('Candle Inferno', 2), ('Olivia x460', 2)]",12080,67.91,-37.805361,144.9573321,25,9127.91,Autumn,False,1.2763,great phone this phone is working around the wold... the model a1865,True
ORD243451,ID1492150957,2019-01-12,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Candle Inferno', 2), ('Universe Note', 2)]",16700,91.24,-37.8150256,144.95226509999995,0,16791.24,Summer,True,1.5504,this is a great product second one i purchase recomend it.,True
ORD270808,ID6237546486,2019-06-29,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 2), ('pearTV', 2), ('Candle Inferno', 2)]",12010,80.08,-37.801956,145.0033222,25,13703.83,Winter,True,1.1434,note 8 very good phone. very happy with purchase would buy from this seller again np. they are very nice an give great service.,True
ORD251427,ID2935371917,2019-06-20,nickolson,"[('Lucent 330S', 2), ('pearTV', 1), ('Olivia x460', 1), ('Thunder line', 2)]",14355,82.41,-37.8249054,144.9919171,25,10848.66,Winter,True,1.6851,amazing my friend has this phone and its amazing free internet everywhere it's amazing i would recommend it and buy it,True
ORD080778,ID4234880956,2019-09-05,Nickolson,"[('iAssist Line', 2), ('Thunder line', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",28850,108.68,-37.804274,144.9689013,25,21746.18,Spring,True,1.5952,dual sim would be better. it's good only except that it's not dual sim.,True
ORD171566,ID2377596302,2019-07-03,Nickolson,"[('pearTV', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",7965,77.26,144.96164960000004,-37.8194235,10,7245.76,Winter,True,0.7009,"although it did not come unlocked, as was written ... although it did not come unlocked, as was written in the description, and i consequently had to pay to get it unlocked, it now is functioning to satisfaction.",True
ORD355094,ID0846591613,2019-09-02,bakers,"[('Universe Note', 1), ('Olivia x460', 1), ('iStream', 1)]",4825,73.71,-37.8221518,144.96924919999995,25,3692.46,Spring,False,0.3968,looks new i purchased this phone for my son to use as a back up phone for work. it looks brand new. pleased with my purchase 100 percent.,True
ORD175625,ID1492169300,2019-03-15,thompson,"[('pearTV', 1), ('Thunder line', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",19900,84.28,-37.80170220000001,144.9636299,0,19984.28,Autumn,True,1.9008,"recommend great phone, clear pictures. like all, battery never lasts long enough",True
ORD473132,ID3543024080,2019-03-07,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('pearTV', 1), ('Candle Inferno', 2)]",18270,65.25,-37.811611,144.95645480000005,25,13767.75,Autumn,False,0.8339,"great phone it's a great phone, loved the mate 10 pro, and love mate 20 pro even more, great camera",True
ORD222042,ID0634777975,2019-01-15,Thompson,"[('Olivia x460', 2), ('pearTV', 2), ('iAssist Line', 1)]",20360,95.3,-37.8149505,144.9377017,5,16525.55,Summer,True,0.8619,good phone in good condition.but no came with accessories.,True
ORD352162,ID0260906820,2019-04-11,Bakers,"[('iAssist Line', 2), ('Olivia x460', 1)]",19125,68.59,-37.8231778,145.0138494,15,16324.84,Autumn,True,2.1985,one star it did not work.,False
ORD382771,ID0814526577,2019-11-14,Thompson,"[('Alcon 10', 2), ('iStream', 2), ('Universe Note', 1)]",21650,78.21,-37.8116738,144.95853300000005,0,21728.21,Spring,False,1.0143,"more than i expected the phone is better than expected for the price. looks great, maybe a little slower than my old phone but not by much. still getting used to it but so far i like it! arrived fast, as described, no complaints.",True
ORD170775,ID2442297411,2019-07-06,Thompson,"[('iAssist Line', 2), ('Universe Note', 2), ('pearTV', 1), ('Toshika 750', 2)]",26300,49.9,-37.8177257,144.9518751,15,22404.9,Winter,False,0.7035,"bad speaker system my xperia a water resistant phone, have several issues ,bad speaker system , water damage, no internet signal, then just quit totally quit working . it is so disgusting my phone have been change 4 times.",False
ORD102684,ID2176972931,2019-04-16,Bakers,"[('Alcon 10', 2), ('Candle Inferno', 1)]",18330,82.91,-37.8042708,145.01116059999995,15,15663.41,Autumn,True,0.9939,"everything worked great, no issues thus far and even though they ... everything worked great, no issues thus far and even though they advertise some dings my phone was in almost new condition. thank you",True
ORD441548,ID0702374476,2019-01-15,Thompson,"[('Universe Note', 2), ('iAssist Line', 1)]",9125,93.79,-37.8065038,144.9411505,25,6937.54,Summer,True,1.3144,five stars great phone mint condition works like a dream awesome 🙆 seller,True
ORD472580,ID3146808061,2019-01-02,Bakers,"[('Universe Note', 1), ('Olivia x460', 1)]",4675,78.9,-37.8116114,144.9839132,25,3585.15,Spring,True,1.0115,turned it back in not the great windows phone i thought it would be.,False
ORD251831,ID0301542636,2019-11-30,Thompson,"[('Thunder line', 2), ('Toshika 750', 1), ('Olivia x460', 1), ('Candle Inferno', 1)]",16980,77.47,-37.8211319,144.9509954,5,9895.72,Spring,False,1.0029,"great phone for the money! so far i love this phone! though it is an ""older phone"" as pointed out by the verizon tech who helped me activate it, it was also much easier on the wallet. the one i received looked brand new. activation cost me nothing. . .",True
ORD357618,ID2810279738,2019-10-30,Bakers,"[('Universe Note', 2), ('pearTV', 2)]",19520,101.77,-37.8167849,144.98797230000002,10,17669.77,Spring,True,0.9893,it works! it worked fine!,True
ORD294471,ID5957906924,2019-01-25,Nickolson,"[('pearTV', 1), ('Olivia x460', 1)]",7540,98.61,-37.8059304,144.9734908,15,6507.61,Summer,True,1.4517,five stars works great just as seller said,True
ORD086444,ID0774517574,2019-06-25,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Olivia x460', 2)]",8995,66.15,-37.8063227,144.9594192,10,8161.65,Winter,True,1.296,great phone for the cost bought for a friend because he lost his other phone. he loves it.,True
ORD242474,ID0092149934,2019-09-19,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('iStream', 1), ('Candle Inferno', 1)]",4260,104.7,-37.8226595,144.95551730000003,15,3725.7,Spring,True,1.3144,enjoy reading books on it as well as viewing videos.,False
ORD356596,ID0844489850,2019-11-21,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('iAssist Line', 1), ('Universe Note', 2)]",11735,85.14,-37.8207925,144.9486185,0,11820.14,Spring,True,0.914,"mistake i bought 2 phones for my son who actually found the item. he made a mistake and selected these no contract phones. tried to contact the seller for refund or trade, but was ignored.",False
ORD354865,ID0441587192,2019-09-26,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('Lucent 330S', 2), ('iStream', 1)]",15610,78.96,144.9381111,-37.8133731,10,14127.96,Spring,False,0.7916,"great phone the note 5 is a fantastic phone, just understand it's fragile and buy a protective case and anti smudge and glare clear screen protector when you order one.",True
ORD278130,ID3967629954,2019-11-10,Thompson,"[('Thunder line', 1), ('Toshika 750', 2), ('iAssist Line', 1), ('Olivia x460', 1)]",14270,58.91,-37.817031,144.9520465,0,14328.91,Spring,False,0.6534,two stars bad sim card slot design.,False
ORD144508,ID0767753106,2019-10-10,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 1), ('Toshika 750', 2)]",12520,109.07,-37.8026123,144.9705446,15,10751.07,Spring,True,1.7813,the inferno stick has been amazing! easy  setup and easy to use! an awesome deal on gold day!,True
ORD104411,ID1478663780,2019-05-21,Bakers,"[('pearTV', 1), ('Lucent 330S', 1), ('Thunder line', 1)]",9720,69.31,-37.8198928,145.0125392,15,8331.31,Autumn,True,1.8789,"touch screen unresponsive unresponsive to finger touch. made swipe feature useless. coming from the note5, i'm going back to it. very unhappy with the phone....",False
ORD410309,ID0578120750,2019-01-21,Thompson,"[('Universe Note', 2), ('iAssist Line', 2), ('Candle Inferno', 2)]",12210,64.31,-37.8249784,144.9460069,0,12274.31,Spring,False,1.373,"i have a problem because the screen broke, i ... i have a problem because the screen broke, i whant to know if the warranty cover that, because i did not buy screensaver because the screen was resistant to everything.",False
ORD329158,ID1492145815,2019-30-06,Thompson,"[('Olivia x460', 1), ('pearTV', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",10425,62.55,-37.8132486,144.9512,5,9966.3,Winter,False,0.3689,great phone great battery life and good screen. charges fast. low price.,True
ORD256540,ID0634777979,2019-07-03,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 1)]",2090,76.56,144.9378063,-37.8148533,5,2062.06,Winter,True,0.8499,works great great phone,True
ORD346565,ID0107167064,2019-30-07,Nickolson,"[('Thunder line', 2), ('pearTV', 2), ('iStream', 1)]",17130,75.08,-37.8206671,144.9660763,5,16348.58,Winter,True,0.3828,works great still working good. well over a year now & works great.,True
ORD064653,ID6167279406,2019-09-29,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 2)]",7760,63.5,-37.8085443,144.967578,0,7823.5,Spring,False,1.1322,one star the phone was not unlocked so i can't use it says my sim is invalid because it's not verizon. will be returning shortly to purchase from someone else as this is very inconvenient.,False
ORD492120,ID2312383361,2019-05-03,Bakers,"[('Universe Note', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",13580,80.58,-37.8080834,145.0088378,10,12302.58,Autumn,True,1.2154,"great glad i went this way. saved money, not under contract and have full t-mobile support and service. works perfectly, new and clean esn. get full 4g support which is unavailable from t-mobile with unlocked non-t-mobile phones. wish i could have found a t-mobile mini version.",True
ORD322335,ID0031401448,2019-07-14,Thompson,"[('Lucent 330S', 2), ('iStream', 2), ('Candle Inferno', 2)]",3620,61.5,-37.7937749,144.9584623,10,3319.5,Winter,False,2.3302,the seller sold me a broken phone. i placed a new phone screen protector and activated the phone. when. i got home i tried to charge it only to find out it doesn't charge cause the pins are broken,False
ORD413809,ID5002595020,2019-01-17,Thompson,"[('iAssist Line', 1), ('Thunder line', 1)]",5630,55.89,-37.8118105,144.9531656,5,5404.39,Summer,False,0.5447,dead screen screen went dead after only 2 months of light usage. both xp and digico didn't help me with the issue.,False
ORD083762,ID0202412621,2019-09-01,Thompson,"[('Toshika 750', 2), ('Universe Note', 1)]",12090,94.69,-37.8021441,144.9330592,0,12184.69,summer,True,1.7006,"i hate it! i hate it!! it kept dropping calls. a loud siren sound. when i took it to verizon, they told me it was the product. i bought a different phone and have had no problems since.",False
ORD047077,ID0030948162,2019-05-31,Bakers,"[('Thunder line', 1), ('pearTV', 1)]",8490,65.99,-37.8113359,145.0084965,25,6433.49,Autumn,False,1.176,oh i love my thunder show and the video news spots,True
ORD283487,ID1224821953,2019-11-22,Thompson,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675,101.47,-37.81311510000001,144.9386009,15,4925.22,Spring,True,1.3353,"this phone is worth your money! i've had this phone for 6 months and it's durable, dependable and loads of fun, sold my alcon 8 and still had money left for more stuff.",True
ORD280150,ID4936954236,2019-01-22,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Thunder line', 1), ('Universe Note', 2)]",12390,61.1,-37.8065115,144.9842719,25,9353.6,Summer,False,1.039,waste lasted 3 months then screen stopped working,False
ORD492057,ID2975216739,2019-02-04,Thompson,"[('pearTV', 2), ('Universe Note', 2), ('iAssist Line', 1), ('iStream', 1)]",21895,82.14,-37.7992678,144.95919980000005,10,19787.64,Summer,False,1.8344,good basic simple cell phone bought it for my mom as a replacement phone. own one my self and works well. won't get sucked into the smartphone arena. not worth the cost.,True
ORD224526,ID6197211589,2019-07-15,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1)]",14590,65.93,-37.81499390000001,144.93280259999997,15,8718.93,Winter,True,1.2809,not worth buying is only work for a month or two worked for a while then screen went blank. bought new screen and changed but the same problem.,False
ORD000237,ID0331421479,2019-03-10,Bakers,"[('Candle Inferno', 1), ('pearTV', 1), ('Toshika 750', 2)]",15380,82.29,-37.822931200000006,144.99035600000005,5,14693.29,Autumn,True,1.5024,great gift for my dad. clear picture and easy set up,True
ORD031659,ID1964021915,2019-01-09,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 1)]",6770,53.28,144.9655128,-37.8190526,5,6484.78,Summer,False,0.3587,"i had to return it. poor quality product. now that i've seen what this is, i wouldn't buy this even if it were 50$. useless product. awful quality.",False
ORD365804,ID4787373516,2019-10-04,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2), ('Candle Inferno', 1), ('iAssist Line', 1)]",24875,109.15,-37.8000613,144.9611656,15,21252.9,Spring,True,1.873,"olivia universe note8 awesome phone with a lot of creative features. it's easy to use, sounds great and takes amazing photos. you can also write texts, crop and animated photos with the stylus.",True
ORD356963,ID0036822139,2019-05-27,Nickolson,"[('Thunder line', 1), ('pearTV', 2), ('iAssist Line', 1)]",3450,64.52,-37.8271503,144.9614665,15,14535.77,Autumn,True,1.1884,"worst phone eve, will never buy a window based phone again worst phone ever after one week of trying to make it work i threw it away.",False
ORD232447,ID0036822150,2019-10-25,Nickolson,"[('Lucent 330S', 1), ('iStream', 1), ('Thunder line', 1), ('iAssist Line', 1)]",5785,61.72,-37.8214948,144.95793909999998,5,5557.47,Spring,True,1.0709, ,False
ORD001732,ID3555802214,2019-12-17,Thompson,"[('Universe Note', 1), ('Lucent 330S', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",16775,76.92,-37.8058242,144.93668689999996,25,12658.17,Summer,False,1.1895,very nice at a great price. love bose products. highly recommend.,True
ORD249559,ID0635529205,2019-10-21,Thompson,"[('pearTV', 2), ('Thunder line', 2)]",16980,75.53,-37.814045,144.93963430000005,25,12810.53,Spring,False,0.6714,olivia convoy my husband loves the ease of use. photos turn out really clear. love that it can accommodate a micro chip.,True
ORD217256,ID1668523020,2019-10-08,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 2)]",4790,59.36,-37.8082365,144.9421811,10,4370.36,Spring,False,0.6547,"recibí un producto diferente y la batería presenta fallas compré el equipo y en su descripción decía: sm-g955f, sin embargo al momento de abrir el paquete, resultó siendo el sm-g955fd versión duos. además, el equipo presenta fallas en la batería. en muchas ocasiones cuando el nivel de carga baja a 5%, el equipo se apaga.",False
ORD015002,ID0145220258,04-10-2019,Nickolson,"[('iStream', 2), ('Toshika 750', 2)]",8940,78.12,-37.8168468,144.9579291,0,9018.12,Spring,False,1.0404,five stars works well,True
ORD424193,ID6167254917,2019-01-02,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Alcon 10', 1)]",15770,74.14,-37.8181646,144.96477439999995,15,13478.64,Summer,False,0.4228,scratches and too old device it has lot of scratches,False
ORD035967,ID2696446375,2019-02-21,Bakers,"[('iAssist Line', 1), ('Thunder line', 2), ('pearTV', 2)]",19205,58.25,-37.8117628,144.985371,15,16382.5,Summer,True,0.8892,no llego el teléfono mi pedido aparece como entregado y nunca llegó que puedo hacer,False
ORD071371,ID0846591613,2019-08-26,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 1)]",3450,75.25,-37.8221518,144.96924919999995,5,3352.75,Winter,True,0.3968,works well great phone sometimes it take a little while for the camera to work but everything else is awesome!,True
ORD499098,ID0814520157,2019-11-03,Thompson,"[('Alcon 10', 1), ('Universe Note', 1), ('Thunder line', 1), ('pearTV', 1)]",20890,101.83,-37.811521,144.957735,15,17858.33,Spring,True,0.9467,i love the picture quality and all the features except the ... i love the picture quality and all the features except the phone have glitches keep on getting no network error over and over again,True
